Customer_ID,Age,Location,Income_Level,App_Usage_Frequency,Total_Spent,LTV,Customer_Satisfaction_Score,Loyalty_Points_Earned,Referral_Count,Support_Tickets_Raised,Preferred_Payment_Method,Churn_Risk
cust_1365,56,Urban,High,Monthly,4821863.36823326,494417.98928743455,4,3480,24,7,UPI,Medium Risk
cust_1366,50,Urban,High,Weekly,746772.2641460438,83470.48273760213,4,2567,6,16,Wallet Balance,High Risk
cust_1367,67,Suburban,High,Daily,7313204.557213146,749454.164980388,8,4340,19,6,Debit Card,Low Risk
cust_1368,40,Rural,Middle,Daily,2261179.133427196,238707.4576941328,2,4379,28,18,Credit Card,Medium Risk
cust_1369,41,Urban,Low,Monthly,94345.72840376686,28191.27542659329,10,3892,18,2,Wallet Balance,Medium Risk
cust_1370,26,Rural,Middle,Weekly,12378636.614236148,1249198.3539945136,9,1911,10,8,Debit Card,Low Risk
cust_1371,53,Suburban,High,Monthly,2717350.0648593903,278278.8327232477,2,710,32,16,Wallet Balance,Medium Risk
cust_1372,17,Urban,Middle,Monthly,8500355.920624778,866518.4711190736,4,4090,49,8,Debit Card,Medium Risk
cust_1373,22,Suburban,High,Monthly,9455995.640380554,953007.9915563988,3,1590,14,20,Wallet Balance,Medium Risk
cust_1374,33,Rural,High,Monthly,2664032.5370322275,286759.70792437694,10,4750,30,13,Debit Card,Medium Risk
cust_1375,42,Suburban,Low,Weekly,15725662.066634333,1583402.9331598706,8,1340,12,0,Debit Card,Low Risk
cust_1376,49,Suburban,Low,Weekly,179517.2897126151,23303.054584854264,1,821,47,5,Credit Card,High Risk
cust_1377,42,Urban,High,Monthly,319824.32552529284,43540.047316032156,7,2244,18,16,Debit Card,Medium Risk
cust_1378,32,Suburban,High,Weekly,7296361.023155433,743576.0233630389,7,4380,5,16,Credit Card,Low Risk
cust_1379,58,Suburban,Middle,Monthly,9100053.745315319,924877.9639271679,9,1616,27,20,Wallet Balance,Medium Risk
cust_1380,59,Suburban,High,Monthly,11169824.139465993,1134924.0518617094,10,3180,21,4,UPI,Medium Risk
cust_1381,66,Urban,Middle,Monthly,1101432.2113070316,126820.13914965767,8,3866,27,16,UPI,Medium Risk
cust_1382,69,Rural,High,Monthly,1710496.9222862239,185506.6327635506,6,4210,15,17,Wallet Balance,Medium Risk
cust_1383,39,Rural,Low,Daily,3966115.71309945,407278.9206851417,6,752,49,18,Credit Card,Medium Risk
cust_1384,40,Suburban,Low,Daily,10402546.97480159,1051877.9981687863,6,1931,32,18,UPI,Medium Risk
cust_1385,22,Urban,High,Monthly,1126661.5785235835,126219.60481864966,5,2553,49,17,UPI,Medium Risk
cust_1386,67,Suburban,Middle,Monthly,8856615.94142422,888990.1590749437,1,330,40,14,Debit Card,Medium Risk
cust_1387,21,Rural,Middle,Monthly,17114174.669466358,1721600.2363654217,2,3043,44,2,Credit Card,Medium Risk
cust_1388,68,Urban,Middle,Daily,6176154.134712855,636318.421785375,6,4049,47,13,Credit Card,Medium Risk
cust_1389,39,Rural,High,Daily,6850630.170545219,692360.8457277997,2,666,50,0,Debit Card,Medium Risk
cust_1390,48,Rural,High,Monthly,1082670.0028857174,121262.57373417176,5,3386,25,16,Wallet Balance,Medium Risk
cust_1391,64,Urban,Low,Daily,1826224.6350234542,203281.70230944478,10,4677,22,0,UPI,Low Risk
cust_1392,44,Urban,Low,Daily,15977595.638200268,1600015.6677707636,1,690,0,16,Debit Card,Medium Risk
cust_1393,58,Suburban,High,Daily,8959796.229656136,902004.8771284402,1,1703,28,3,Wallet Balance,Medium Risk
cust_1394,37,Suburban,Low,Weekly,3478037.372249545,358218.49627427146,6,3077,7,0,Wallet Balance,Medium Risk
cust_1395,41,Rural,Middle,Monthly,2052327.6693455554,219884.23873314008,1,4866,41,19,Credit Card,Medium Risk
cust_1396,43,Urban,Middle,Daily,2626748.5517398682,277187.1591075825,4,4377,38,2,Wallet Balance,Medium Risk
cust_1397,65,Urban,High,Daily,5596796.610677134,566064.5296451584,2,2337,2,2,Debit Card,Medium Risk
cust_1398,36,Suburban,Middle,Weekly,7210959.442560284,734357.9568972144,9,2252,12,11,Credit Card,Low Risk
cust_1399,64,Rural,High,Weekly,11564264.881607175,1164260.9114010208,1,2951,19,10,Credit Card,High Risk
cust_1400,22,Rural,Middle,Weekly,13170447.746839995,1328130.2540451013,3,2379,42,4,UPI,High Risk
cust_1401,32,Suburban,High,Weekly,1624117.564650428,170147.72245571227,7,1256,4,12,Credit Card,Low Risk
cust_1402,35,Urban,Middle,Weekly,2725750.0537301777,275603.31849290885,1,31,44,11,Wallet Balance,High Risk
cust_1403,56,Suburban,Middle,Weekly,5586395.410955051,560154.8732969308,1,191,11,1,Wallet Balance,High Risk
cust_1404,64,Suburban,Low,Weekly,3494050.2598548606,367507.9175536307,6,4502,47,19,Wallet Balance,Medium Risk
cust_1405,35,Suburban,Low,Monthly,6217371.50761399,633246.1163877128,6,2650,16,0,UPI,Medium Risk
cust_1406,69,Suburban,Low,Weekly,4787527.208390118,488024.4168343627,4,2082,13,8,Debit Card,High Risk
cust_1407,37,Urban,Low,Daily,4864019.559540938,506737.0537249512,10,3969,25,2,UPI,Low Risk
cust_1408,43,Suburban,Low,Daily,16829731.253870085,1691697.6130654041,3,2379,29,19,Debit Card,Medium Risk
cust_1409,55,Urban,Low,Daily,1845844.8975979697,205922.15412327863,10,4112,41,5,Wallet Balance,Low Risk
cust_1410,64,Suburban,High,Daily,1810689.5925758434,187406.0238975415,1,853,44,10,Debit Card,Medium Risk
cust_1411,22,Rural,High,Weekly,325986.09111021226,45346.652195323506,8,2056,31,19,Wallet Balance,Low Risk
cust_1412,16,Urban,Low,Monthly,8218694.655556099,835158.3905600146,8,1301,29,19,Wallet Balance,Medium Risk
cust_1413,47,Rural,High,Monthly,2198385.542816663,230919.89790214048,7,1827,11,10,Wallet Balance,Medium Risk
cust_1414,28,Suburban,Low,Weekly,1757053.988629879,189587.39468155307,4,4262,35,14,Debit Card,High Risk
cust_1415,45,Suburban,High,Monthly,1449524.3104794705,150946.93415304404,2,1616,18,5,Credit Card,Medium Risk
cust_1416,38,Suburban,Middle,Weekly,5399476.921494583,558031.0744027382,7,4122,43,7,UPI,Low Risk
cust_1417,66,Urban,High,Daily,16460697.45577174,1656582.7901414165,8,117,24,8,Wallet Balance,Low Risk
cust_1418,34,Rural,High,Weekly,10968318.53355832,1108303.123595958,5,2786,32,17,Debit Card,Medium Risk
cust_1419,47,Urban,High,Monthly,4466188.591859619,464174.5623752951,9,2399,41,5,Debit Card,Medium Risk
cust_1420,45,Urban,Middle,Monthly,3564825.5653051687,370541.1412900452,10,1296,20,16,UPI,Medium Risk
cust_1421,44,Suburban,Low,Monthly,9724067.350876156,980746.7445487058,8,316,1,15,Debit Card,Medium Risk
cust_1422,64,Rural,High,Weekly,1139817.9667978862,127538.04530746322,4,3600,36,18,Credit Card,High Risk
cust_1423,60,Suburban,High,Weekly,5954504.395909782,608846.304911884,10,1719,20,15,UPI,Low Risk
cust_1424,44,Urban,Middle,Weekly,12528353.58721115,1265810.0516686174,9,1071,25,12,Debit Card,Low Risk
cust_1425,45,Suburban,Low,Monthly,12754001.900758244,1281222.3889726908,1,1039,31,11,UPI,Medium Risk
cust_1426,31,Rural,High,Monthly,8024721.30136758,816033.3260523085,9,1493,26,8,Credit Card,Medium Risk
cust_1427,55,Suburban,Middle,Monthly,445384.8991303686,52236.35220504859,1,3776,16,5,Credit Card,Medium Risk
cust_1428,34,Rural,Low,Daily,14305440.137994213,1438428.3686023618,5,1306,3,3,Debit Card,Medium Risk
cust_1429,33,Rural,Low,Weekly,5329384.363703013,544600.4414881067,5,2061,38,5,UPI,Medium Risk
cust_1430,16,Suburban,High,Weekly,4092524.4126006537,419721.0209449102,8,1371,14,16,Credit Card,Low Risk
cust_1431,29,Urban,High,Monthly,12906.68209074724,8205.86632140632,5,366,32,9,Wallet Balance,Medium Risk
cust_1432,66,Suburban,High,Monthly,5858176.615212621,601898.1844497065,8,4323,13,7,UPI,Medium Risk
cust_1433,62,Urban,High,Monthly,7931034.376873742,799719.3685803807,1,1651,25,2,Wallet Balance,Medium Risk
cust_1434,65,Urban,Middle,Monthly,79231.64930824266,28256.488818186284,10,3444,46,14,Wallet Balance,Medium Risk
cust_1435,17,Suburban,Middle,Daily,11323430.480555201,1143024.1741069942,3,3889,1,20,UPI,Medium Risk
cust_1436,69,Urban,High,Monthly,2418420.5496418723,250662.41665958462,7,735,19,20,Debit Card,Medium Risk
cust_1437,43,Urban,Low,Monthly,6965692.26076929,712100.6472040506,6,3612,25,18,Credit Card,Medium Risk
cust_1438,64,Suburban,High,Monthly,7445667.336046948,757641.6965849723,5,4048,1,10,Debit Card,Medium Risk
cust_1439,65,Suburban,Low,Weekly,596386.9466260402,77525.62430153243,7,3476,47,5,UPI,Low Risk
cust_1440,45,Suburban,Low,Weekly,8184682.157046982,827483.1361298055,5,3131,1,8,Wallet Balance,Medium Risk
cust_1441,53,Urban,Low,Monthly,1049489.4754495595,116605.95620898406,7,866,47,10,Wallet Balance,Medium Risk
cust_1442,66,Rural,Middle,Weekly,9933571.338846672,1006265.0689256504,10,659,16,2,Wallet Balance,Low Risk
cust_1443,19,Urban,Low,Daily,479721.35211341,58206.31520265376,3,3123,17,8,Debit Card,Medium Risk
cust_1444,16,Rural,Low,Daily,488363.6118091344,63510.61644224447,6,1859,50,12,Debit Card,Medium Risk
cust_1445,23,Suburban,Middle,Daily,7834243.955764945,794118.6182225653,2,2365,47,4,Wallet Balance,Medium Risk
cust_1446,44,Rural,Low,Daily,10383251.994937727,1045375.469053718,1,3732,3,12,Credit Card,Medium Risk
cust_1447,54,Suburban,Low,Weekly,661450.7553262045,77267.6288534187,2,4711,16,14,UPI,High Risk
cust_1448,18,Suburban,High,Weekly,6417603.070521838,647926.0375328376,4,488,32,8,Debit Card,High Risk
cust_1449,47,Rural,Low,Monthly,987168.1403789314,118133.83879595116,10,4746,22,6,Wallet Balance,Medium Risk
cust_1450,25,Suburban,Low,Daily,11947842.186284214,1205027.7355406792,6,1979,12,2,Wallet Balance,Medium Risk
cust_1451,25,Rural,Low,Daily,8884942.32343886,897399.7380514964,5,2731,6,12,UPI,Medium Risk
cust_1452,34,Suburban,Low,Weekly,1486842.798103102,163207.10798750992,8,2171,40,17,Debit Card,Low Risk
cust_1453,61,Urban,Low,Daily,6928516.5209392,699417.2624720137,2,705,45,10,Credit Card,Medium Risk
cust_1454,49,Urban,Middle,Weekly,10577614.662886351,1067482.8893881375,3,4554,0,20,Debit Card,High Risk
cust_1455,48,Suburban,Low,Weekly,23670.886267762788,15441.73629463042,2,4772,39,2,Credit Card,High Risk
cust_1456,38,Suburban,Low,Daily,236283.21471672502,43480.31076932985,10,3998,41,15,Debit Card,Low Risk
cust_1457,43,Rural,Middle,Monthly,17969871.19900726,1804303.5515955444,2,1411,30,9,Debit Card,Medium Risk
cust_1458,47,Urban,Middle,Weekly,2725162.2916971305,284882.5122974338,4,2693,35,8,Credit Card,High Risk
cust_1459,65,Rural,Low,Weekly,2323633.2245533527,234864.81507602544,2,177,24,14,Debit Card,High Risk
cust_1460,22,Suburban,Low,Daily,2894917.5450546355,297612.97162821144,2,1358,44,10,Wallet Balance,Medium Risk
cust_1461,44,Suburban,Low,Weekly,644958.4844692536,79664.23779643442,3,4631,49,9,Wallet Balance,High Risk
cust_1462,23,Rural,High,Monthly,16236048.194801709,1634089.467930482,1,3601,40,5,Debit Card,Medium Risk
cust_1463,16,Suburban,High,Daily,2978824.7011268586,312740.57813163224,5,3932,39,5,Credit Card,Medium Risk
cust_1464,18,Urban,Low,Weekly,4714688.420881026,481693.1575060986,4,1695,29,12,Debit Card,High Risk
cust_1465,39,Rural,Middle,Daily,3660892.0856528482,376300.3157716439,1,3293,37,14,Wallet Balance,Medium Risk
cust_1466,38,Urban,Low,Monthly,2140226.9565226506,223153.9618878457,6,1637,20,12,Wallet Balance,Medium Risk
cust_1467,23,Urban,Middle,Daily,16938902.304194152,1707275.4163087944,7,2905,18,2,Wallet Balance,Low Risk
cust_1468,69,Urban,Middle,Monthly,2400891.081448227,248613.77334889048,4,2375,15,1,UPI,Medium Risk
cust_1469,62,Rural,Middle,Daily,10217087.401320593,1035410.8603746977,3,4696,32,0,Wallet Balance,Medium Risk
cust_1470,52,Suburban,Low,Monthly,3763853.645304971,399213.468579245,9,4765,46,8,Debit Card,Medium Risk
cust_1471,18,Urban,Low,Daily,1018208.6537445509,111901.50145383488,3,3485,5,3,Wallet Balance,Medium Risk
cust_1472,66,Urban,Middle,Daily,750754.9911776291,88002.11507316036,5,2819,41,20,Wallet Balance,Medium Risk
cust_1473,48,Urban,High,Weekly,10946815.656490082,1112981.1392738752,5,4918,36,13,Credit Card,Medium Risk
cust_1474,43,Suburban,High,Daily,469491.18275070464,58466.37997839847,7,2336,7,13,Debit Card,Low Risk
cust_1475,62,Suburban,High,Weekly,1849184.0166859496,190463.19267996537,1,3420,0,16,Wallet Balance,High Risk
cust_1476,23,Rural,Middle,Monthly,1495075.9221769695,154449.7026105467,3,1089,12,13,UPI,Medium Risk
cust_1477,49,Suburban,Low,Monthly,1275741.4036195555,135119.9439821521,3,2161,25,7,Wallet Balance,Medium Risk
cust_1478,50,Rural,Middle,Daily,9573637.610611925,975938.2199325062,10,3924,15,6,Wallet Balance,Low Risk
cust_1479,47,Rural,High,Weekly,1280075.928545854,144870.02683174267,10,1827,48,8,UPI,Low Risk
cust_1480,39,Rural,Low,Weekly,1235236.1997887874,137844.76304791687,8,1619,38,19,Debit Card,Low Risk
cust_1481,29,Rural,Middle,Daily,14108899.738194905,1422858.1693259103,3,2323,46,20,Debit Card,Medium Risk
cust_1482,47,Rural,Middle,Weekly,8509269.306105806,865814.1923242395,7,2932,45,7,Wallet Balance,Low Risk
cust_1483,61,Urban,High,Daily,1749383.9063625361,187767.81026262505,9,785,27,2,Credit Card,Low Risk
cust_1484,58,Suburban,Middle,Daily,17820788.046343137,1802279.5982471844,8,3936,48,0,Wallet Balance,Low Risk
cust_1485,31,Urban,Low,Daily,978774.9360907923,109894.6976867925,6,2961,22,16,Debit Card,Medium Risk
cust_1486,19,Rural,High,Weekly,12871191.356118666,1296829.5431484326,5,3058,6,10,Credit Card,Medium Risk
cust_1487,67,Suburban,High,Daily,2845554.6120087733,298734.88653992745,7,3662,23,15,UPI,Low Risk
cust_1488,52,Urban,Low,Monthly,12235550.826793866,1244303.7226407724,9,3714,45,5,Wallet Balance,Medium Risk
cust_1489,69,Urban,High,Daily,9012369.678185653,917401.6538368395,6,4850,7,1,UPI,Medium Risk
cust_1490,36,Rural,Middle,Weekly,5382386.211000538,552666.8361123204,2,4575,44,8,UPI,High Risk
cust_1491,29,Urban,Middle,Daily,1010192.5814331876,114533.88956463504,8,3497,0,20,Wallet Balance,Low Risk
cust_1492,46,Urban,High,Daily,5469238.507871635,551160.7778298004,4,16,3,10,UPI,Medium Risk
cust_1493,63,Urban,Low,Monthly,6537813.387072856,671869.3642172436,6,4142,42,4,Wallet Balance,Medium Risk
cust_1494,33,Urban,Middle,Monthly,2251621.2242798414,238377.78377117057,2,4487,40,17,Debit Card,Medium Risk
cust_1495,22,Urban,Low,Weekly,16709671.99537942,1679221.8501040554,6,1063,18,10,Debit Card,Medium Risk
cust_1496,25,Rural,Middle,Daily,8000495.4919814775,805755.3336891786,2,915,21,12,Credit Card,Medium Risk
cust_1497,22,Rural,Middle,Daily,3936225.509840297,403623.385521063,1,3915,35,10,Credit Card,Medium Risk
cust_1498,48,Urban,High,Monthly,8012498.664404145,808994.9569278294,5,1691,0,5,UPI,Medium Risk
cust_1499,38,Rural,High,Daily,688774.3285299748,73025.35623680451,4,283,18,20,Credit Card,Medium Risk
cust_1500,36,Rural,Low,Weekly,579593.8247985267,70661.91205344396,4,3005,50,15,Debit Card,High Risk
cust_1501,34,Suburban,High,Monthly,2654556.999123052,274832.5256358359,1,3401,28,18,Credit Card,Medium Risk
cust_1502,63,Urban,Middle,Monthly,3777345.7679530797,391002.6605234535,9,1749,18,13,UPI,Medium Risk
cust_1503,34,Rural,Middle,Weekly,8413336.714016434,855592.3287681089,8,1377,42,8,Credit Card,Low Risk
cust_1504,51,Rural,Low,Daily,3064809.855038096,309626.53050688823,1,1832,5,12,Debit Card,Medium Risk
cust_1505,44,Urban,Low,Weekly,5258116.997817476,542412.2283366816,5,4846,24,13,Credit Card,Medium Risk
cust_1506,33,Suburban,Middle,Monthly,12287907.507610518,1246285.4393414066,9,3125,38,3,UPI,Medium Risk
cust_1507,17,Urban,High,Monthly,14325252.83343069,1442013.448222168,1,3853,22,2,Debit Card,Medium Risk
cust_1508,16,Suburban,High,Weekly,2958226.077160696,311952.3702469951,10,3376,0,1,Wallet Balance,Low Risk
cust_1509,62,Urban,Low,Monthly,10755716.603280477,1089246.0424014814,10,2366,14,20,Credit Card,Medium Risk
cust_1510,20,Urban,Low,Daily,260235.02957343275,38939.69246392534,3,4816,24,16,UPI,Medium Risk
cust_1511,35,Urban,Middle,Monthly,8705753.678974608,876960.0468297922,4,1068,3,5,Credit Card,Medium Risk
cust_1512,26,Urban,Middle,Weekly,1728489.2345798227,183011.2923981581,2,2409,44,1,Wallet Balance,High Risk
cust_1513,57,Suburban,Low,Weekly,2866599.2194985263,307266.492130231,9,4102,43,11,Wallet Balance,Low Risk
cust_1514,17,Suburban,Middle,Monthly,2903780.7387826466,297281.0507298223,1,4055,0,11,Credit Card,Medium Risk
cust_1515,18,Rural,Low,Weekly,866004.5669959532,100359.21795355956,4,3260,39,20,Debit Card,High Risk
cust_1516,38,Urban,Low,Weekly,4557065.783825759,470214.45175405714,10,2502,20,17,Debit Card,Low Risk
cust_1517,27,Suburban,High,Daily,6823175.337164245,698291.3347325731,3,4637,42,3,Debit Card,Medium Risk
cust_1518,35,Suburban,Low,Monthly,1436575.6262787138,154683.8511612547,10,368,9,5,Wallet Balance,Medium Risk
cust_1519,20,Suburban,Middle,Daily,2046852.558337118,221668.05177764586,9,4774,1,19,Wallet Balance,Low Risk
cust_1520,52,Urban,High,Weekly,1337155.23543726,142778.88136046854,3,2433,16,20,UPI,High Risk
cust_1521,53,Rural,High,Weekly,2734726.578202147,289006.6523063897,7,4778,12,19,Credit Card,Low Risk
cust_1522,45,Suburban,Middle,Daily,1010498.521994164,106165.02930090527,2,395,26,19,UPI,Medium Risk
cust_1523,24,Urban,Middle,Monthly,1314799.828634165,142099.68931464513,8,539,40,18,Debit Card,Medium Risk
cust_1524,49,Suburban,Middle,Weekly,1798514.009257147,189698.7931040148,2,2667,47,2,UPI,High Risk
cust_1525,68,Suburban,Low,Weekly,1916551.3778833614,204595.99652191057,10,1170,27,19,UPI,Low Risk
cust_1526,59,Rural,High,Weekly,726546.2624766491,88050.58290908019,9,1307,48,7,Wallet Balance,Low Risk
cust_1527,50,Suburban,Low,Monthly,46428.576780661984,20608.753533550065,9,3675,9,20,Debit Card,Medium Risk
cust_1528,67,Suburban,Low,Daily,8541748.607588047,869893.966038463,9,1530,48,15,Credit Card,Low Risk
cust_1529,37,Urban,Low,Daily,8288542.677298522,836279.7004068416,6,1497,9,0,UPI,Medium Risk
cust_1530,59,Urban,Low,Monthly,1387862.733292921,157825.208475475,7,3813,45,1,Credit Card,Medium Risk
cust_1531,39,Rural,High,Weekly,1445354.4421494487,157695.17177783375,4,2757,46,9,Wallet Balance,High Risk
cust_1532,32,Urban,High,Weekly,3787174.424279541,388438.47162687214,2,4671,8,4,Debit Card,High Risk
cust_1533,25,Urban,Low,Monthly,126524.65866955608,23840.990328833956,3,2906,33,18,Credit Card,Medium Risk
cust_1534,45,Rural,Middle,Weekly,958084.4725765772,104080.48893689783,3,884,45,11,Credit Card,High Risk
cust_1535,61,Suburban,High,Daily,1457064.85266215,158928.23340017183,1,5000,38,17,Credit Card,Medium Risk
cust_1536,38,Rural,Low,Daily,1710479.2321726594,173083.75120284312,3,502,3,5,Credit Card,Medium Risk
cust_1537,47,Urban,Middle,Weekly,5954147.835967333,609046.4781837667,4,2984,44,13,UPI,High Risk
cust_1538,32,Rural,Middle,Monthly,5109520.305298523,521173.0170297156,4,4145,3,2,UPI,Medium Risk
cust_1539,65,Suburban,Low,Monthly,4323826.941994492,442162.2899786742,3,3593,3,12,Debit Card,Medium Risk
cust_1540,66,Rural,High,Weekly,4295945.958355013,445542.1096717841,10,1993,40,6,Debit Card,Low Risk
cust_1541,32,Urban,Middle,Weekly,9288.19454328805,5687.2241144723885,4,224,10,16,Debit Card,High Risk
cust_1542,29,Urban,High,Weekly,9867568.841669707,994832.4250349858,4,2129,0,8,Wallet Balance,High Risk
cust_1543,24,Rural,High,Monthly,460088.31746266084,55836.075379158705,3,2229,44,5,UPI,Medium Risk
cust_1544,55,Suburban,Middle,Monthly,16823771.92626999,1689294.0016572084,5,521,20,5,Wallet Balance,Medium Risk
cust_1545,17,Rural,Low,Monthly,4325317.115270845,446950.8391738086,3,4998,24,1,UPI,Medium Risk
cust_1546,60,Suburban,Middle,Weekly,1539911.0574948904,168578.3983157894,8,3431,8,10,Wallet Balance,Low Risk
cust_1547,40,Suburban,Middle,Monthly,12192512.929976022,1229072.3522863823,3,2975,24,1,UPI,Medium Risk
cust_1548,54,Rural,High,Monthly,520743.7824189724,71777.64460377455,10,4330,17,19,Credit Card,Medium Risk
cust_1549,24,Suburban,Low,Daily,2898235.2096045245,295810.3346295661,3,1490,6,14,UPI,Medium Risk
cust_1550,69,Urban,High,Weekly,7390645.272129172,760039.9291644717,8,4842,45,1,UPI,Low Risk
cust_1551,37,Rural,Middle,Daily,3098483.191852369,318445.2357616201,1,2593,25,6,UPI,Medium Risk
cust_1552,58,Suburban,Low,Monthly,4974566.584881439,512925.5350059659,4,4138,48,9,Debit Card,Medium Risk
cust_1553,61,Urban,Low,Daily,15571693.94461266,1568766.284265648,3,4477,17,1,Debit Card,Medium Risk
cust_1554,19,Rural,Low,Daily,2952848.224784976,296778.28049936116,1,1156,0,16,Wallet Balance,Medium Risk
cust_1555,41,Urban,Low,Weekly,3641453.799165958,373768.12369673373,1,4498,8,16,Debit Card,High Risk
cust_1556,44,Urban,Low,Daily,232022.48626091672,36570.772837804325,7,3441,9,17,UPI,Low Risk
cust_1557,60,Urban,Middle,Weekly,13697767.062716944,1386709.2543169349,4,4149,47,13,Wallet Balance,High Risk
cust_1558,49,Suburban,Middle,Daily,6473.16887393533,5672.432460242513,5,653,10,2,UPI,Medium Risk
cust_1559,38,Rural,Middle,Daily,4861938.945723187,495114.73818437685,2,2608,31,16,Wallet Balance,Medium Risk
cust_1560,52,Rural,High,Monthly,4441677.192424119,458124.6964690864,3,4874,20,14,Wallet Balance,Medium Risk
cust_1561,26,Suburban,Low,Weekly,3724452.0414806223,376527.24832247256,1,158,35,18,Wallet Balance,High Risk
